company,name,salary_top,salary_bottom,type,education,latitude,longitude,skills,description
company 52,job 527,7091.056811063985,1440.2582665304985,casual,none,-33.9822579433608,151.49058458606774,"['Property Law', 'Management Accounting & Budgeting', 'Biological & Biomedical Sciences', 'All Farming, Animals & Conservation ']","We are seeking Java Developers to work in a team and
develop java-based applications on proprietary development framework."
company 52,job 528,3720.449072451837,2082.454412018464,casual,secondary,-33.94445237056901,151.44501125381424,"['Banking - Retail/Branch', 'Pickers & Packers', 'Government - State ']","The Armenian branch of a US-based software company is
seeking candidates with a proven history of project management to fill
the position of a Project Manager. The responsibilities of this position
are focused on assistance to the Senior Project Manager and Regional
Representative in carrying out the monitoring and evaluation the project
implementation procedures. The selected candidate will supervise
personnel involved in the project development as well as monitor the
actual project design."
company 52,job 529,8487.0744410815,7881.659477061043,part time,masters,-34.032784862379664,150.98890603958313,"['All Accounting ', 'Labourers ', 'Business/Systems Analysts', 'Chiropractic & Osteopathic', 'Materials Handling Engineering']","Boomerang Software LLC is currently seeking for a
committed individual to fill the vacancy of the Programmer."
company 53,job 530,6023.74359927771,2400.3919226884905,part time,PhD,-33.87477477328924,151.45263844678195,"['Nursing - Midwifery, Neo-Natal, SCN & NICU', 'Architects', 'Settlements']","Business Depot International Services LLC is looking
for candidates to fulfill the position of Sales Manager."
company 53,job 531,5951.406660842372,5226.416920455207,casual,PhD,-33.96368794401165,151.2765585463473,"['Mining - Processing', 'Architects', 'Event Management', 'Audit - Internal', 'Nannies & Babysitters']","The consulting services (""the Services"") include
arranging, managing and supervising the activities at the Disability
Resource Center and reporting to the Project Coordinator on the progress
of performance."
company 53,job 532,5961.208492019859,3236.854786649966,internship,none,-34.02232260190888,151.10645492416737,['CEO'],"Under the guidance and direct supervision of the RC
Office Manager and in close cooperation with the RC Office Associate, the
Intern will provide assistance to the execution of services in the RC
Office in implementation of its activities."
company 53,job 533,5029.472606684134,1675.1093645644478,casual,masters,-34.10558088303079,151.0789920664473,"['Environmental, Earth & Geosciences', 'Team Leaders', 'Policy, Planning & Regulation', 'Other']","Aray Co. Ltd is seeking a Head of Sales Department to
work for Aray Trading in Dubai and perform the duties to manage Sales
Department."
company 53,job 534,9753.685840371309,3762.3967896049717,internship,none,-33.6373566027578,151.37188060052728,"['Database Development & Administration', 'Other', 'Recruitment - Agency', 'Teaching - Primary', 'Teaching - Vocational']","The Legal Project Counsel will provide advice to the
Project Director, the PMU staff, the Ministry of Transport and
Communications (the EA), and the Governing Council on all legal issues
affecting the North-South Road Corridor Investment Program (NSRCIP),
Tranches 1 and 2 , and the preparation of subsequent Tranches, and report
any concerns to ADB as applicable. The Legal Project Counsel will be
responsible for identifying and analyzing legal issues, negotiating and
drafting key documents, administering the consultants and civil works
contracts, presenting recommendations and assuring legal compliance with
Framework Financing Agreement (FFA), Loan Agreements (LA) and other
project documents, as well as ADB guidelines and Armenian Legislation.
He/ she will work with different teams of the PMU, as well as the design
consultant and the PMC to coordinate and streamline internal processes.
The incumbent will prepares reports on Borrowers compliance with loan
covenants to the Project Director on a monthly and quarterly basis, and
consolidate and submit quarterly performance and completion reports to
ADB. He/ she will serve as liaison on legal matters between the PMC, the
design consultant, the EA, and the ADB."
company 53,job 535,7619.052791523139,4114.093598649895,apprenticeship,postgraduate,-33.904279168903564,151.28609316995036,"['Planning & Scheduling', 'Building Trades', 'Purchasing, Procurement & Inventory', 'Architects', 'Consulting & Strategy']","The incumbent shall manage and administer the
Embassy's IT system providing first line support to the staff."
company 53,job 536,8564.399641013302,1662.727160314158,part time,tertiary,-33.7578461909419,151.34534917785274,"['Sales - Inbound', 'Receptionists', 'All Consulting & Strategy', 'Teaching - Primary']","The primary objective of this position is to manage all
financial market information transmitted through the CQG network,
ensuring CQG's benchmark standard for delivering the highest quality
market data."
company 53,job 537,8135.1419744859595,4264.942859194507,part time,PhD,-33.81512528898655,151.31620094301263,"['Workplace Training & Assessment', 'Networks & Systems Administration']","Plexonic is looking for Developers from any other
development field, willing to join company's Mobile and Social Game
Development team."
company 53,job 538,7622.10679995534,577.1969428571366,internship,masters,-33.879366893629665,151.4341045052305,"['All Information & Communication Technology ', 'Digital & Search Marketing', 'Agronomy & Farm Services']","Company is looking for bright, enthusiastic and
energetic team players that are excited about Microsoft technology, and
who want to help company solve problems and deliver value for clients. As
a .NET/ SharePoint Developer at TopSoft, the incumbent will be creating
applications using Microsoft .NET, MVC, C#, Active Server Pages
(ASP.NET), SQL Server, and SharePoint 2010/ 2013. He/ she will be
developing applications and components using Microsoft Visual Studio
2012. If youre a can-do developer who wants to learn, grow, and work in
a creative, fun, stimulating environment, then TopSoft wants to hear from
you."
company 53,job 539,9148.864767355279,7380.677883343593,internship,postgraduate,-34.0926374926198,151.3566086827514,"['Interior Design', 'Insolvency & Corporate Recovery', 'Intellectual Property Law', 'Management', 'Training & Development']","Senior Software Engineer in Deep Submicron Department
will take a leading role in design and implementation of advanced
software products for physical layout of ICs."
company 54,job 540,9622.121364729572,83.153415784466,internship,postgraduate,-33.81031159465524,150.9617306628811,"['Mining - Engineering & Maintenance ', 'Management', 'Financial Managers & Controllers']","The incumbent will be responsible for the
implementation of various works and projects aimed at improving customer
service quality, including: 
a) Mystery shopping projects;
b) Elaboration of customer service standards;
c) Elaboration of client segmentation principles;
d) Satisfaction survey development and coordination works;
e) Client database administration and preparation of analytical materials
based on the available data."
company 54,job 541,4997.847963661018,4921.687727465185,internship,tertiary,-34.076398418209315,151.36063906509656,"['Child Welfare, Youth & Family Services ', 'Retail & Property Development', 'Database Development & Administration', 'Other', 'Reservations']","Aragast Web Technologies is seeking a Senior C++
Developer to join the team in developing a new social networking solution
(www.cafe4tune.com). Company is looking for energetic people who are
ready for new challenges and have a good understanding of Agile software
development methodologies, practices and frameworks."
